symbol,root,expiry,option_type,strike,bid,ask,midpoint,spread,relative_spread,local_price_screen_pass,exclusion_reasons,warnings
SPXW261130C06930000,SPXW,2026-11-30,C,6930.0,812.2,819.3,815.75,7.099999999999909,0.008703646950658792,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06930000,SPXW,2026-11-30,P,6930.0,40.0,40.5,40.25,0.5,0.012422360248447204,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C06940000,SPXW,2026-11-30,C,6940.0,802.9,810.1,806.5,7.2000000000000455,0.008927464352138929,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06940000,SPXW,2026-11-30,P,6940.0,40.6,41.1,40.85,0.5,0.012239902080783353,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C06950000,SPXW,2026-11-30,C,6950.0,793.6,800.8,797.2,7.199999999999932,0.00903161063723022,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06950000,SPXW,2026-11-30,P,6950.0,41.2,41.7,41.45,0.5,0.012062726176115802,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C06960000,SPXW,2026-11-30,C,6960.0,784.3,791.4,787.8499999999999,7.100000000000023,0.009011867741321348,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06960000,SPXW,2026-11-30,P,6960.0,41.9,42.4,42.15,0.5,0.011862396204033215,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C06970000,SPXW,2026-11-30,C,6970.0,775.1,782.2,778.6500000000001,7.100000000000023,0.009118345855005486,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06970000,SPXW,2026-11-30,P,6970.0,42.5,43.0,42.75,0.5,0.011695906432748537,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C06975000,SPXW,2026-11-30,C,6975.0,770.5,777.6,774.05,7.100000000000023,0.009172534074026255,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06975000,SPXW,2026-11-30,P,6975.0,42.9,43.4,43.15,0.5,0.011587485515643106,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C06980000,SPXW,2026-11-30,C,6980.0,765.8,773.0,769.4,7.2000000000000455,0.009357941252924416,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06980000,SPXW,2026-11-30,P,6980.0,43.2,43.7,43.45,0.5,0.01150747986191024,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C06990000,SPXW,2026-11-30,C,6990.0,756.6,763.7,760.1500000000001,7.100000000000023,0.009340261790436127,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P06990000,SPXW,2026-11-30,P,6990.0,43.9,44.4,44.15,0.5,0.011325028312570783,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07000000,SPXW,2026-11-30,C,7000.0,747.4,754.5,750.95,7.100000000000023,0.009454690725081594,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07000000,SPXW,2026-11-30,P,7000.0,44.6,45.1,44.85,0.5,0.011148272017837234,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07010000,SPXW,2026-11-30,C,7010.0,738.2,745.3,741.75,7.099999999999909,0.009571958206942918,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07010000,SPXW,2026-11-30,P,7010.0,45.3,45.8,45.55,0.5,0.010976948408342482,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07020000,SPXW,2026-11-30,C,7020.0,729.1,736.1,732.6,7.0,0.009555009555009555,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07020000,SPXW,2026-11-30,P,7020.0,46.1,46.6,46.35,0.5,0.010787486515641855,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07025000,SPXW,2026-11-30,C,7025.0,724.5,731.5,728.0,7.0,0.009615384615384616,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07025000,SPXW,2026-11-30,P,7025.0,46.4,47.0,46.7,0.6000000000000014,0.01284796573875806,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07030000,SPXW,2026-11-30,C,7030.0,719.9,726.9,723.4,7.0,0.009676527508985348,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07030000,SPXW,2026-11-30,P,7030.0,46.8,47.3,47.05,0.5,0.010626992561105207,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07040000,SPXW,2026-11-30,C,7040.0,710.8,717.8,714.3,7.0,0.009799804003919922,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07040000,SPXW,2026-11-30,P,7040.0,47.6,48.1,47.85,0.5,0.01044932079414838,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07050000,SPXW,2026-11-30,C,7050.0,701.6,708.6,705.1,7.0,0.009927669834066089,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07050000,SPXW,2026-11-30,P,7050.0,48.4,48.9,48.65,0.5,0.010277492291880781,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07060000,SPXW,2026-11-30,C,7060.0,692.5,699.5,696.0,7.0,0.010057471264367816,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07060000,SPXW,2026-11-30,P,7060.0,49.2,49.7,49.45,0.5,0.010111223458038422,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07065000,SPXW,2026-11-30,C,7065.0,688.0,694.9,691.45,6.899999999999977,0.00997902957552965,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07065000,SPXW,2026-11-30,P,7065.0,49.6,50.1,49.85,0.5,0.010030090270812437,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07070000,SPXW,2026-11-30,C,7070.0,683.4,690.4,686.9,7.0,0.010190711894016597,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07070000,SPXW,2026-11-30,P,7070.0,50.0,50.5,50.25,0.5,0.009950248756218905,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07075000,SPXW,2026-11-30,C,7075.0,678.9,685.9,682.4,7.0,0.010257913247362251,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07075000,SPXW,2026-11-30,P,7075.0,50.4,51.0,50.7,0.6000000000000014,0.011834319526627246,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07080000,SPXW,2026-11-30,C,7080.0,674.4,681.3,677.8499999999999,6.899999999999977,0.01017924319539718,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07080000,SPXW,2026-11-30,P,7080.0,50.8,51.4,51.099999999999994,0.6000000000000014,0.011741682974559716,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07085000,SPXW,2026-11-30,C,7085.0,669.8,676.8,673.3,7.0,0.010396554284865588,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07085000,SPXW,2026-11-30,P,7085.0,51.3,51.8,51.55,0.5,0.009699321047526674,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07090000,SPXW,2026-11-30,C,7090.0,665.3,672.2,668.75,6.900000000000091,0.01031775700934593,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07090000,SPXW,2026-11-30,P,7090.0,51.7,52.2,51.95,0.5,0.009624639076034648,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07095000,SPXW,2026-11-30,C,7095.0,660.8,667.7,664.25,6.900000000000091,0.01038765525028241,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07095000,SPXW,2026-11-30,P,7095.0,52.1,52.7,52.400000000000006,0.6000000000000014,0.011450381679389339,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07100000,SPXW,2026-11-30,C,7100.0,656.3,663.2,659.75,6.900000000000091,0.010458507010231287,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07100000,SPXW,2026-11-30,P,7100.0,52.6,53.1,52.85,0.5,0.00946073793755913,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07105000,SPXW,2026-11-30,C,7105.0,651.8,658.7,655.25,6.900000000000091,0.010530331934376332,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07105000,SPXW,2026-11-30,P,7105.0,53.0,53.6,53.3,0.6000000000000014,0.011257035647279577,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07110000,SPXW,2026-11-30,C,7110.0,647.3,654.2,650.75,6.900000000000091,0.0106031502112948,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07110000,SPXW,2026-11-30,P,7110.0,53.5,54.0,53.75,0.5,0.009302325581395349,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07115000,SPXW,2026-11-30,C,7115.0,642.8,649.6,646.2,6.800000000000068,0.010523057876818427,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07115000,SPXW,2026-11-30,P,7115.0,53.9,54.5,54.2,0.6000000000000014,0.011070110701107036,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07120000,SPXW,2026-11-30,C,7120.0,638.3,645.1,641.7,6.800000000000068,0.010596852111578724,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07120000,SPXW,2026-11-30,P,7120.0,54.4,54.9,54.65,0.5,0.009149130832570906,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07125000,SPXW,2026-11-30,C,7125.0,633.8,640.6,637.2,6.800000000000068,0.010671688637790439,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07125000,SPXW,2026-11-30,P,7125.0,54.9,55.4,55.15,0.5,0.009066183136899365,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07130000,SPXW,2026-11-30,C,7130.0,629.3,636.2,632.75,6.900000000000091,0.01090478071908351,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07130000,SPXW,2026-11-30,P,7130.0,55.3,55.9,55.599999999999994,0.6000000000000014,0.010791366906474847,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07135000,SPXW,2026-11-30,C,7135.0,624.8,631.7,628.25,6.900000000000091,0.01098288897731809,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07135000,SPXW,2026-11-30,P,7135.0,55.8,56.4,56.099999999999994,0.6000000000000014,0.010695187165775428,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07140000,SPXW,2026-11-30,C,7140.0,620.3,627.2,623.75,6.900000000000091,0.011062124248497139,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07140000,SPXW,2026-11-30,P,7140.0,56.3,56.8,56.55,0.5,0.008841732979664015,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07145000,SPXW,2026-11-30,C,7145.0,615.9,622.7,619.3,6.800000000000068,0.010980138866462246,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07145000,SPXW,2026-11-30,P,7145.0,56.8,57.3,57.05,0.5,0.008764241893076249,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07150000,SPXW,2026-11-30,C,7150.0,611.4,618.2,614.8,6.800000000000068,0.011060507482108115,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07150000,SPXW,2026-11-30,P,7150.0,57.3,57.8,57.55,0.5,0.008688097306689836,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07155000,SPXW,2026-11-30,C,7155.0,607.0,613.8,610.4,6.7999999999999545,0.011140235910878038,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07155000,SPXW,2026-11-30,P,7155.0,57.8,58.3,58.05,0.5,0.008613264427217916,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07160000,SPXW,2026-11-30,C,7160.0,602.5,609.3,605.9,6.7999999999999545,0.01122297408813328,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07160000,SPXW,2026-11-30,P,7160.0,58.3,58.8,58.55,0.5,0.008539709649871904,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07165000,SPXW,2026-11-30,C,7165.0,598.1,604.9,601.5,6.7999999999999545,0.011305070656691528,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07165000,SPXW,2026-11-30,P,7165.0,58.8,59.3,59.05,0.5,0.00846740050804403,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07170000,SPXW,2026-11-30,C,7170.0,593.6,600.4,597.0,6.7999999999999545,0.011390284757118853,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07170000,SPXW,2026-11-30,P,7170.0,59.3,59.9,59.599999999999994,0.6000000000000014,0.010067114093959757,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07175000,SPXW,2026-11-30,C,7175.0,589.2,596.0,592.6,6.7999999999999545,0.01147485656429287,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07175000,SPXW,2026-11-30,P,7175.0,59.8,60.4,60.099999999999994,0.6000000000000014,0.009983361064891871,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07180000,SPXW,2026-11-30,C,7180.0,584.8,591.5,588.15,6.7000000000000455,0.011391651789509556,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07180000,SPXW,2026-11-30,P,7180.0,60.3,60.9,60.599999999999994,0.6000000000000014,0.009900990099009925,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07185000,SPXW,2026-11-30,C,7185.0,580.4,587.1,583.75,6.7000000000000455,0.011477516059957251,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07185000,SPXW,2026-11-30,P,7185.0,60.9,61.4,61.15,0.5,0.008176614881439084,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07190000,SPXW,2026-11-30,C,7190.0,575.9,582.7,579.3,6.800000000000068,0.011738304850681976,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07190000,SPXW,2026-11-30,P,7190.0,61.4,62.0,61.7,0.6000000000000014,0.009724473257698565,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07195000,SPXW,2026-11-30,C,7195.0,571.5,578.3,574.9,6.7999999999999545,0.011828144025047756,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07195000,SPXW,2026-11-30,P,7195.0,62.0,62.5,62.25,0.5,0.008032128514056224,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07200000,SPXW,2026-11-30,C,7200.0,567.1,573.9,570.5,6.7999999999999545,0.011919368974583618,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07200000,SPXW,2026-11-30,P,7200.0,62.5,63.1,62.8,0.6000000000000014,0.009554140127388559,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07205000,SPXW,2026-11-30,C,7205.0,562.8,569.5,566.15,6.7000000000000455,0.0118343195266273,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07205000,SPXW,2026-11-30,P,7205.0,63.1,63.7,63.400000000000006,0.6000000000000014,0.009463722397476362,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07210000,SPXW,2026-11-30,C,7210.0,558.4,565.1,561.75,6.7000000000000455,0.011927013796172756,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07210000,SPXW,2026-11-30,P,7210.0,63.7,64.2,63.95,0.5,0.007818608287724784,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07215000,SPXW,2026-11-30,C,7215.0,554.0,560.7,557.35,6.7000000000000455,0.01202117161568143,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07215000,SPXW,2026-11-30,P,7215.0,64.2,64.8,64.5,0.5999999999999943,0.00930232558139526,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07220000,SPXW,2026-11-30,C,7220.0,549.6,556.3,552.95,6.699999999999932,0.012116827922958552,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07220000,SPXW,2026-11-30,P,7220.0,64.8,65.4,65.1,0.6000000000000085,0.009216589861751284,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07225000,SPXW,2026-11-30,C,7225.0,545.2,551.9,548.55,6.699999999999932,0.01221401877677501,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07225000,SPXW,2026-11-30,P,7225.0,65.4,66.0,65.7,0.5999999999999943,0.009132420091324114,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07230000,SPXW,2026-11-30,C,7230.0,540.9,547.5,544.2,6.600000000000023,0.01212789415656013,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07230000,SPXW,2026-11-30,P,7230.0,66.0,66.6,66.3,0.5999999999999943,0.009049773755656023,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07235000,SPXW,2026-11-30,C,7235.0,536.5,543.2,539.85,6.7000000000000455,0.012410854867092794,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07235000,SPXW,2026-11-30,P,7235.0,66.6,67.2,66.9,0.6000000000000085,0.008968609865470979,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07240000,SPXW,2026-11-30,C,7240.0,532.2,538.8,535.5,6.599999999999909,0.012324929971988625,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07240000,SPXW,2026-11-30,P,7240.0,67.2,67.8,67.5,0.5999999999999943,0.008888888888888804,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07245000,SPXW,2026-11-30,C,7245.0,527.9,534.5,531.2,6.600000000000023,0.012424698795180765,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07245000,SPXW,2026-11-30,P,7245.0,67.8,68.4,68.1,0.6000000000000085,0.008810572687224795,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07250000,SPXW,2026-11-30,C,7250.0,523.5,530.1,526.8,6.600000000000023,0.012528473804100273,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07250000,SPXW,2026-11-30,P,7250.0,68.4,69.0,68.7,0.5999999999999943,0.008733624454148388,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07255000,SPXW,2026-11-30,C,7255.0,519.2,525.8,522.5,6.599999999999909,0.012631578947368247,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07255000,SPXW,2026-11-30,P,7255.0,69.1,69.7,69.4,0.6000000000000085,0.008645533141210497,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07260000,SPXW,2026-11-30,C,7260.0,514.9,521.5,518.2,6.600000000000023,0.012736395214203054,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07260000,SPXW,2026-11-30,P,7260.0,69.7,70.3,70.0,0.5999999999999943,0.00857142857142849,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07265000,SPXW,2026-11-30,C,7265.0,510.6,517.2,513.9000000000001,6.600000000000023,0.012842965557501501,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07265000,SPXW,2026-11-30,P,7265.0,70.4,70.9,70.65,0.5,0.007077140835102618,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07270000,SPXW,2026-11-30,C,7270.0,506.3,512.8,509.54999999999995,6.499999999999943,0.012756353645373258,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07270000,SPXW,2026-11-30,P,7270.0,71.0,71.6,71.3,0.5999999999999943,0.008415147265077059,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07275000,SPXW,2026-11-30,C,7275.0,502.0,508.5,505.25,6.5,0.012864918357248886,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07275000,SPXW,2026-11-30,P,7275.0,71.7,72.3,72.0,0.5999999999999943,0.008333333333333255,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07280000,SPXW,2026-11-30,C,7280.0,497.7,504.2,500.95,6.5,0.012975346841002097,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07280000,SPXW,2026-11-30,P,7280.0,72.3,72.9,72.6,0.6000000000000085,0.008264462809917474,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07285000,SPXW,2026-11-30,C,7285.0,493.5,500.0,496.75,6.5,0.013085052843482638,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07285000,SPXW,2026-11-30,P,7285.0,73.0,73.6,73.3,0.5999999999999943,0.00818553888130961,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07290000,SPXW,2026-11-30,C,7290.0,489.2,495.7,492.45,6.5,0.0131993095745761,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07290000,SPXW,2026-11-30,P,7290.0,73.7,74.3,74.0,0.5999999999999943,0.00810810810810803,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07295000,SPXW,2026-11-30,C,7295.0,484.9,491.4,488.15,6.5,0.013315579227696406,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07295000,SPXW,2026-11-30,P,7295.0,74.4,75.0,74.7,0.5999999999999943,0.008032128514056148,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07300000,SPXW,2026-11-30,C,7300.0,480.7,487.1,483.9,6.400000000000034,0.013225873114279882,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07300000,SPXW,2026-11-30,P,7300.0,75.1,75.7,75.4,0.6000000000000085,0.007957559681697726,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07305000,SPXW,2026-11-30,C,7305.0,476.4,482.9,479.65,6.5,0.013551548003752738,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07305000,SPXW,2026-11-30,P,7305.0,75.8,76.4,76.1,0.6000000000000085,0.007884362680683423,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07310000,SPXW,2026-11-30,C,7310.0,472.2,478.7,475.45,6.5,0.013671258807445578,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07310000,SPXW,2026-11-30,P,7310.0,76.5,77.1,76.8,0.5999999999999943,0.007812499999999926,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07315000,SPXW,2026-11-30,C,7315.0,468.0,474.4,471.2,6.399999999999977,0.013582342954159544,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07315000,SPXW,2026-11-30,P,7315.0,77.3,77.9,77.6,0.6000000000000085,0.007731958762886708,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07320000,SPXW,2026-11-30,C,7320.0,463.8,470.2,467.0,6.399999999999977,0.013704496788008516,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07320000,SPXW,2026-11-30,P,7320.0,78.0,78.6,78.3,0.5999999999999943,0.007662835249042073,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07325000,SPXW,2026-11-30,C,7325.0,459.6,466.0,462.8,6.399999999999977,0.013828867761451981,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07325000,SPXW,2026-11-30,P,7325.0,78.8,79.3,79.05,0.5,0.006325110689437066,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07330000,SPXW,2026-11-30,C,7330.0,455.4,461.8,458.6,6.400000000000034,0.013955516790231211,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07330000,SPXW,2026-11-30,P,7330.0,79.5,80.1,79.8,0.5999999999999943,0.007518796992481132,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07335000,SPXW,2026-11-30,C,7335.0,451.2,457.5,454.35,6.300000000000011,0.013865962363816466,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07335000,SPXW,2026-11-30,P,7335.0,80.3,80.9,80.6,0.6000000000000085,0.007444168734491422,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07340000,SPXW,2026-11-30,C,7340.0,447.0,453.4,450.2,6.399999999999977,0.014215904042647661,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07340000,SPXW,2026-11-30,P,7340.0,81.1,81.7,81.4,0.6000000000000085,0.007371007371007475,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07345000,SPXW,2026-11-30,C,7345.0,442.9,449.2,446.04999999999995,6.300000000000011,0.014123977132608479,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07345000,SPXW,2026-11-30,P,7345.0,81.8,82.4,82.1,0.6000000000000085,0.007308160779537254,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07350000,SPXW,2026-11-30,C,7350.0,438.7,445.0,441.85,6.300000000000011,0.014258232431820778,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07350000,SPXW,2026-11-30,P,7350.0,82.6,83.2,82.9,0.6000000000000085,0.007237635705669584,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07355000,SPXW,2026-11-30,C,7355.0,434.6,440.9,437.75,6.2999999999999545,0.014391776127926794,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07355000,SPXW,2026-11-30,P,7355.0,83.4,84.0,83.7,0.5999999999999943,0.007168458781361939,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07360000,SPXW,2026-11-30,C,7360.0,430.4,436.7,433.54999999999995,6.300000000000011,0.01453119594049132,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07360000,SPXW,2026-11-30,P,7360.0,84.2,84.9,84.55000000000001,0.7000000000000028,0.008279124778237761,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07365000,SPXW,2026-11-30,C,7365.0,426.3,432.6,429.45000000000005,6.300000000000011,0.014669926650366772,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07365000,SPXW,2026-11-30,P,7365.0,85.1,85.7,85.4,0.6000000000000085,0.00702576112412188,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07370000,SPXW,2026-11-30,C,7370.0,422.2,428.4,425.29999999999995,6.199999999999989,0.014577944980014083,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07370000,SPXW,2026-11-30,P,7370.0,85.9,86.5,86.2,0.5999999999999943,0.006960556844547498,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07375000,SPXW,2026-11-30,C,7375.0,418.1,424.4,421.25,6.2999999999999545,0.014955489614243216,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07375000,SPXW,2026-11-30,P,7375.0,86.8,87.4,87.1,0.6000000000000085,0.006888633754305495,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07380000,SPXW,2026-11-30,C,7380.0,414.0,420.2,417.1,6.199999999999989,0.014864540877487386,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07380000,SPXW,2026-11-30,P,7380.0,87.6,88.2,87.9,0.6000000000000085,0.006825938566552997,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130C07385000,SPXW,2026-11-30,C,7385.0,409.9,416.1,413.0,6.2000000000000455,0.015012106537530377,True,,unconfirmed_bid_size;unconfirmed_ask_size
SPXW261130P07385000,SPXW,2026-11-30,P,7385.0,88.5,89.1,88.8,0.5999999999999943,0.006756756756756693,True,,unconfirmed_bid_size;unconfirmed_ask_size
